City,Longitude,latitude,Population,median_age,median_income,median_house_value,total_rooms,Bedrooms,Households,ocean_proximity,max_temp,Humidity,Cloudiness,wind_speed,Description
Oroville,-121.4,39.33,1200,15,3.5179,107200,2655,493,432,INLAND,99.86,20,0,4.61,clear sky
Linda,-121.45,39.26,1047,15,3.125,115600,2319,416,385,INLAND,106.02,22,0,5.75,clear sky
Linda,-121.53,39.19,1082,27,2.5495,98300,2080,412,382,INLAND,106.02,22,0,5.75,clear sky
Marysville,-121.56,39.27,1041,28,3.7125,116800,2332,395,344,INLAND,84.97,62,0,6.91,clear sky
Grass Valley,-121.09,39.48,845,25,1.5603,78100,1665,374,330,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.21,39.49,356,18,2.5568,77100,697,150,114,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.22,39.43,1007,17,1.7,92300,2254,485,433,INLAND,96.51,22,0,4,clear sky
Oroville,-121.32,39.43,741,18,1.8672,84700,1860,409,349,INLAND,99.86,20,0,4.61,clear sky
Grass Valley,-121.24,39.37,1387,16,2.3886,89400,2785,616,530,INLAND,96.51,22,0,4,clear sky
Seaside,-121.84,36.61,1570,15,1.875,122300,2190,586,510,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.82,36.61,1430,24,3.8015,169100,2437,438,444,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.83,36.61,2563,26,3.4531,133100,3723,789,747,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.83,36.61,1644,27,3.2545,131200,2248,466,453,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.83,36.62,1516,33,3.5,162400,2938,576,568,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.83,36.62,1037,33,2.7708,161800,1771,398,388,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.85,36.6,1890,41,2.4864,140400,3138,717,642,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.86,36.63,231,37,2.5313,108300,338,109,100,<1H OCEAN,67.5,83,75,11.5,broken clouds
Seaside,-121.84,36.62,27,26,2.225,150000,32,8,10,<1H OCEAN,67.5,83,75,11.5,broken clouds
Marina,-121.79,36.64,28566,11,2.3087,118800,32627,6445,6082,<1H OCEAN,79.21,81,75,14.97,broken clouds
Marina,-121.8,36.68,6071,18,3,162200,8581,1957,1889,<1H OCEAN,79.21,81,75,14.97,broken clouds
Marina,-121.79,36.68,3794,22,3.0608,168300,6912,1513,1455,<1H OCEAN,79.21,81,75,14.97,broken clouds
Marina,-121.8,36.72,1296,14,5.4508,190000,2493,407,418,<1H OCEAN,79.21,81,75,14.97,broken clouds
Marina,-121.8,36.69,2274,12,3.4239,194800,3877,914,858,<1H OCEAN,79.21,81,75,14.97,broken clouds
Marina,-121.77,36.71,3562,18,3.512,174800,6601,1395,1299,<1H OCEAN,79.21,81,75,14.97,broken clouds
Napa,-122.29,38.3,89,52,1.0096,162500,144,54,48,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.3,315,52,1.8287,146900,935,224,207,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.3,524,21,2.7619,154600,1108,269,274,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.3,450,52,3.3542,154600,1128,207,197,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.3,847,52,1.6691,183300,1219,288,283,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.28,38.29,1112,23,2.2366,140200,1398,388,406,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.29,1670,52,2.4398,163100,3217,742,671,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.29,1219,48,2.9643,154000,2278,477,453,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.29,744,40,2.6518,156100,1739,318,312,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.28,1272,38,3.6083,134200,2308,425,406,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.26,38.29,482,10,6.5799,218100,969,160,180,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.27,38.29,678,36,2.8409,153000,1446,306,295,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.28,38.3,245,23,2.0134,142500,526,152,130,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.28,38.29,139,19,1.9875,325000,531,112,80,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.27,38.29,2088,20,3.3021,152700,3870,795,774,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.26,38.28,1462,24,4.5,158300,2831,502,503,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.27,38.28,766,37,2.6618,136200,1170,303,302,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.26,38.31,1776,33,5.2444,281100,4518,704,669,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.27,38.32,545,31,1.9946,206800,1267,319,297,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.27,38.31,1373,44,2.9054,155200,3030,589,582,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.28,38.32,2293,12,3.4543,194500,4609,1005,960,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.32,2317,23,2.7667,153200,4312,993,934,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.32,1045,20,2.5035,153200,2063,486,460,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.31,1162,34,3.455,137500,1797,395,407,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.31,2756,25,2.7325,162900,4927,1005,998,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.28,38.31,48,52,1.76,166700,58,18,22,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.29,38.31,1635,45,2.2721,139800,3075,754,723,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.3,1922,44,2.6346,139800,3690,809,736,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.34,1827,19,4.5293,210400,4187,684,605,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.33,1051,21,3.6042,183300,1922,344,342,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.33,2043,15,4.1862,183600,4741,956,856,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.33,956,26,4.0132,174700,2155,339,365,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.32,1235,33,3.7045,161500,2463,421,465,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.32,38.33,370,17,5.0877,209300,851,118,123,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.33,38.33,1303,15,5.3017,202600,3193,468,426,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.32,38.32,1221,19,5.8002,238700,2922,417,442,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.32,38.32,1478,22,4.0878,164400,2483,528,492,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.32,2074,35,3.285,138100,3997,762,703,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.32,38.32,1439,26,5,175200,2710,498,484,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.33,38.31,2768,14,6.1953,258900,6778,947,1014,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.3,1641,25,3.9,187300,3883,740,676,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.31,1172,32,3.8796,175500,2577,458,447,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.3,1789,45,3.6039,126000,3023,659,657,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.32,38.29,834,21,2.3787,177900,1607,356,352,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.33,38.29,1577,14,5.3351,269900,3541,499,459,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.29,1113,20,2.4728,139700,1789,434,398,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.29,1021,25,3.0404,142100,1701,427,399,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.28,944,31,3.3977,158700,1633,316,300,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.31,38.27,783,34,4.3585,194400,1748,284,303,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.27,455,4,3.6389,130200,1051,263,248,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.3,38.25,1476,18,3.7188,163400,3548,880,699,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.21,38.28,555,35,4.4861,269300,1273,210,181,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.24,38.25,91,33,4.9167,187500,213,36,33,NEAR BAY,99.55,18,0,5.79,clear sky
American Canyon,-122.28,38.22,40,42,7.5197,275000,106,18,25,NEAR BAY,89.85,59,0,9.22,clear sky
American Canyon,-122.29,38.19,3864,13,4.7472,148600,7065,1259,1221,NEAR BAY,89.85,59,0,9.22,clear sky
American Canyon,-122.25,38.17,406,34,4.2955,121300,778,137,136,NEAR BAY,89.85,59,0,9.22,clear sky
American Canyon,-122.25,38.16,1812,17,2.9375,106700,4459,944,888,NEAR BAY,89.85,59,0,9.22,clear sky
American Canyon,-122.26,38.16,1586,23,4.0337,130400,2840,491,466,NEAR BAY,89.85,59,0,9.22,clear sky
Sonoma,-122.39,38.37,403,33,6.8,240800,1066,191,163,<1H OCEAN,104.9,47,0,9.22,clear sky
Napa,-122.37,38.33,764,29,4.825,195100,1868,291,284,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.35,38.3,1504,18,5.6304,243100,3735,557,521,NEAR BAY,99.55,18,0,5.79,clear sky
American Canyon,-122.33,38.21,949,33,4.625,228600,2017,370,342,NEAR BAY,89.85,59,0,9.22,clear sky
Sonoma,-122.4,38.34,520,33,3.5781,242500,1408,273,212,<1H OCEAN,104.9,47,0,9.22,clear sky
Napa,-122.33,38.38,504,28,4.5694,287500,1020,169,164,INLAND,99.55,18,0,5.79,clear sky
Sonoma,-122.4,38.41,1725,20,2.5685,267600,4867,1015,1015,INLAND,104.9,47,0,9.22,clear sky
Napa,-122.32,38.35,1673,20,5.5718,185200,3494,549,541,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.36,38.41,968,18,3.7067,175000,1808,400,370,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.36,38.4,898,16,2.2536,201200,2716,546,500,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.18,38.35,175,24,6.0266,216700,407,68,61,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.21,38.41,1624,12,5.5266,331300,4270,654,598,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.29,38.4,844,28,4.7833,361100,2024,340,309,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.33,38.39,272,36,6.3427,304800,831,122,109,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.28,38.34,416,44,3.6389,304000,1066,190,174,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.26,38.36,349,25,6.9931,398800,1821,344,179,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.26,38.33,780,34,5.815,339200,2048,316,267,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.23,38.33,1538,31,5.5368,325900,3440,574,537,NEAR BAY,99.55,18,0,5.79,clear sky
Napa,-122.24,38.31,823,38,6.1089,280800,1938,301,285,NEAR BAY,99.55,18,0,5.79,clear sky
Santa Rosa,-122.52,38.53,548,35,4.875,336700,1227,236,207,INLAND,82.38,85,86,4.36,overcast clouds
Sonoma,-122.48,38.48,765,29,4.6379,348200,2278,397,322,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.4,38.46,1099,33,4.635,248500,2542,466,420,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.47,38.51,980,18,3.5506,187500,2487,516,503,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.47,38.51,413,25,3.4904,196900,928,195,184,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.48,38.51,741,49,3.1312,247600,1977,393,339,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.47,38.5,959,23,4.1993,214500,2191,415,361,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.45,38.51,610,18,1.9441,184400,1297,337,312,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.4,38.53,564,24,3.6118,248400,1741,289,231,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.44,38.57,2171,26,3.6429,159700,2101,390,360,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.45,38.58,1324,34,3.0938,189400,2517,483,464,INLAND,104.9,47,0,9.22,clear sky
Santa Rosa,-122.47,38.6,589,20,5.3698,303300,1036,202,194,INLAND,82.38,85,86,4.36,overcast clouds
Sonoma,-122.48,38.54,973,37,4.2096,256600,1898,359,340,INLAND,104.9,47,0,9.22,clear sky
Sonoma,-122.46,38.53,785,32,3.6641,275800,1735,331,309,INLAND,104.9,47,0,9.22,clear sky
Napa,-122.27,38.68,343,18,3.1563,98400,742,142,119,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.26,38.57,139,22,2.1979,152800,509,103,73,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.27,38.53,336,22,4.4,142500,678,137,103,INLAND,99.55,18,0,5.79,clear sky
Napa,-122.18,38.49,655,15,3.3393,146900,1743,366,264,INLAND,99.55,18,0,5.79,clear sky
Santa Rosa,-122.52,38.67,708,35,3.4539,300000,1705,321,253,INLAND,82.38,85,86,4.36,overcast clouds
Santa Rosa,-122.59,38.56,721,43,4.65,245000,2088,379,293,<1H OCEAN,82.38,85,86,4.36,overcast clouds
Santa Rosa,-122.57,38.58,926,18,1.9925,225000,2083,506,487,INLAND,82.38,85,86,4.36,overcast clouds
Santa Rosa,-122.58,38.59,539,33,3.5208,195800,1239,262,246,INLAND,82.38,85,86,4.36,overcast clouds
Santa Rosa,-122.58,38.58,1549,32,2.3942,183100,2723,637,556,INLAND,82.38,85,86,4.36,overcast clouds
Santa Rosa,-122.59,38.58,1454,18,3.7585,185700,3753,752,668,<1H OCEAN,82.38,85,86,4.36,overcast clouds
Grass Valley,-121.07,39.15,3002,15,2.4726,143400,6828,1319,1318,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.07,39.09,892,17,2.8864,143100,1878,345,299,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.1,39.08,602,13,2.5887,144400,1110,216,209,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.11,39.09,508,16,2.3062,138800,1000,197,190,INLAND,96.51,22,0,4,clear sky
North Auburn,-121.12,39.03,388,17,3.6563,163500,838,161,142,INLAND,98.49,21,0,5.75,clear sky
Grass Valley,-121.05,39.13,1168,10,4.4375,185100,3063,497,507,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.03,39.14,1275,10,4.0775,164500,3138,524,511,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.07,39.13,1977,8,4.0848,155900,4839,832,762,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.05,39.11,1143,7,3.6333,170200,2767,423,382,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.04,39.08,1307,8,3.463,201700,2870,526,451,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121,39.09,246,7,3.0781,162500,439,84,80,INLAND,96.51,22,0,4,clear sky
North Auburn,-121.08,39.02,752,13,4.2031,209600,1839,275,270,INLAND,98.49,21,0,5.75,clear sky
North Auburn,-121.07,39.05,827,10,3.6087,182100,1813,311,287,INLAND,98.49,21,0,5.75,clear sky
North Auburn,-121.07,39.04,884,9,4.5042,206400,2374,372,333,INLAND,98.49,21,0,5.75,clear sky
North Auburn,-121.03,39.05,806,12,3.9185,195200,1875,307,283,INLAND,98.49,21,0,5.75,clear sky
North Auburn,-121.06,39.04,633,14,4.2802,194800,1651,279,261,INLAND,98.49,21,0,5.75,clear sky
North Auburn,-121.06,39.04,585,15,5.5161,361900,1999,287,246,INLAND,98.49,21,0,5.75,clear sky
North Auburn,-121.06,39.03,775,11,3.8417,187200,1887,303,283,INLAND,98.49,21,0,5.75,clear sky
Grass Valley,-121.22,39.11,660,14,3.0804,156800,1405,269,228,INLAND,96.51,22,0,4,clear sky
North Auburn,-121.19,39.05,520,14,3.9,180400,1131,193,178,INLAND,98.49,21,0,5.75,clear sky
Grass Valley,-121.14,39.1,629,13,5.0389,171500,1085,227,214,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.12,39.2,681,9,3.045,170400,1431,254,221,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.1,39.15,354,10,4.0333,161500,680,143,140,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.08,39.18,963,19,3.7426,162700,2323,397,379,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.18,39.26,352,14,3.5938,140300,811,161,121,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.18,39.25,1208,9,4.3646,185900,3415,562,479,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.2,39.25,376,5,4.3523,188200,906,144,141,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.18,39.23,782,8,3.7125,175000,2112,360,344,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.21,39.24,1355,7,4.3702,226100,4194,673,566,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.2,39.23,955,9,5.2359,213300,2802,447,418,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.18,39.19,729,16,2.4688,138800,1528,351,319,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.16,39.18,462,14,3.1042,152000,1006,187,185,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.25,39.17,411,9,2.125,151800,999,189,176,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.2,39.2,554,16,2.9688,128300,1039,182,184,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.15,39.23,1816,13,2.8102,144400,3883,763,682,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.24,39.22,399,14,2.2917,145100,983,163,161,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.23,39.27,573,11,3.3603,162500,1265,224,205,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.07,39.23,929,39,1.9886,113800,2099,433,423,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.04,39.24,471,48,2.3125,125700,1188,227,219,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.05,39.23,1053,20,1.5313,154900,1634,374,390,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.06,39.23,982,10,2.186,132700,2229,537,512,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.06,39.22,837,52,2.325,109700,1749,422,391,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.09,39.23,1181,35,2.7813,109200,2637,511,480,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.07,39.22,928,52,2.425,121100,2432,495,435,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.08,39.21,1319,17,2.4811,111800,3033,590,583,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.09,39.22,1045,25,2.6042,116700,2200,439,419,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.07,39.2,133,45,1,90600,204,62,51,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.02,39.23,642,16,1.4241,125000,1427,319,333,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.04,39.22,853,14,2.25,112500,1889,471,399,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.03,39.21,1310,28,3.2337,123100,2843,535,525,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.05,39.2,716,48,2.3125,108300,1759,389,350,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.06,39.21,637,52,2.2083,103900,1452,309,299,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.05,39.21,611,43,2.535,117100,1264,273,260,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.94,39.22,661,12,4.0062,153800,1321,268,232,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.83,39.27,1373,14,3.67,160100,3338,608,562,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121,39.23,1267,15,4.0426,191700,2809,450,408,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.99,39.22,737,16,2.8942,182500,1497,275,243,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.99,39.2,1296,15,3.3009,156800,2993,562,518,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.93,39.17,1110,13,3.6563,164900,2331,464,419,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.99,39.13,285,14,3.6434,155400,770,116,116,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.99,39.18,1016,23,3.6607,153000,2550,457,405,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121,39.16,537,10,3.2813,163200,1170,225,194,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.04,39.19,518,17,3.5859,144300,856,167,170,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.02,39.17,1149,17,3.2303,149500,2277,459,476,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.02,39.27,1424,52,3.2,155000,3720,707,609,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.03,39.26,1422,49,2.4283,143100,3739,759,606,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121,39.26,302,14,3.1094,136100,810,151,138,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.02,39.25,604,52,2.2278,155400,1549,275,249,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.06,39.29,894,14,3.4028,171800,1864,331,332,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.94,39.32,1569,14,3.5385,157400,3120,595,556,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.06,39.25,1390,17,3.9537,172800,3127,539,520,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.89,39.3,974,17,3.5417,155100,2282,431,371,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.99,39.26,1090,16,3.7917,179200,2616,422,425,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.91,39.39,226,16,1.6094,79500,352,105,82,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.03,39.37,1172,15,2.6341,85000,1337,326,306,INLAND,96.51,22,0,4,clear sky
Grass Valley,-121.13,39.31,1693,17,2.8102,128900,3442,705,619,INLAND,96.51,22,0,4,clear sky
Grass Valley,-120.74,39.39,152,18,1.3523,85700,453,117,77,INLAND,96.51,22,0,4,clear sky
Truckee,-120.09,39.4,171,17,2.125,83900,1076,283,64,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.17,39.33,486,18,4.119,110900,1046,204,179,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.2,39.33,905,26,3.7841,109500,1988,379,321,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.19,39.32,646,16,2.3594,155700,1536,298,208,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.17,39.32,1000,14,3.5652,119800,2421,489,354,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.17,39.33,195,10,0.9283,116300,614,141,95,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.1,39.37,1016,10,4.5208,117300,2325,410,373,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.1,39.33,1193,9,4.3958,124800,2738,510,412,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.15,39.36,694,9,5.6856,138100,2254,400,243,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.26,39.32,780,24,3.0043,122100,6012,1227,358,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.35,39.34,337,29,4.0278,95800,1986,474,100,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.27,39.35,397,11,4.665,145600,2520,401,165,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.25,39.34,294,9,3.1842,162500,2739,555,110,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.24,39.35,291,8,3.4792,180800,4195,725,115,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.23,39.36,245,7,4.0481,152300,2045,358,92,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.22,39.35,203,8,4.5882,198400,1872,281,71,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.21,39.35,85,7,4.7917,187500,914,159,34,INLAND,91.09,19,0,1.01,clear sky
Truckee,-120.19,39.35,482,7,5.0622,174100,2611,395,159,INLAND,91.09,19,0,1.01,clear sky
La Habra,-117.95,33.94,1287,28,5.0782,264100,2851,496,496,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.96,33.94,1159,34,4.8906,228900,2228,399,378,<1H OCEAN,94.71,58,20,11.5,few clouds
East La Mirada,-117.97,33.94,947,36,4.1205,217000,1870,338,324,<1H OCEAN,95.79,60,20,11.5,few clouds
East La Mirada,-117.97,33.94,690,34,5.5608,255800,1632,263,268,<1H OCEAN,95.79,60,20,11.5,few clouds
East La Mirada,-117.97,33.94,1056,35,4.0893,215700,1928,360,366,<1H OCEAN,95.79,60,20,11.5,few clouds
East La Mirada,-117.97,33.93,918,31,4.4107,202000,1975,373,347,<1H OCEAN,95.79,60,20,11.5,few clouds
East La Mirada,-117.97,33.93,981,33,4.5461,194000,1700,369,362,<1H OCEAN,95.79,60,20,11.5,few clouds
La Habra,-117.96,33.93,841,31,3.46,232800,1471,321,330,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.96,33.93,1275,29,3.776,192600,2316,522,501,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.96,33.94,1407,31,2.6641,185200,2397,518,476,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.94,33.93,1346,33,4.0833,162500,1770,370,366,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.94,33.93,698,34,3.8194,186000,1475,319,293,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.94,33.93,1037,14,2.7125,166100,999,232,244,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.95,33.93,2400,25,3.4702,161900,3445,801,750,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.95,33.93,1904,37,2.6123,161300,2633,630,630,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.96,33.93,839,15,4.7446,175400,2014,419,390,<1H OCEAN,94.71,58,20,11.5,few clouds
East La Mirada,-117.97,33.92,1296,32,5.7796,241300,2620,398,429,<1H OCEAN,95.79,60,20,11.5,few clouds
East La Mirada,-117.97,33.93,989,35,4.1321,198100,1887,328,351,<1H OCEAN,95.79,60,20,11.5,few clouds
East La Mirada,-117.97,33.92,900,24,3,251400,2017,416,436,<1H OCEAN,95.79,60,20,11.5,few clouds
La Habra,-117.96,33.92,1654,18,3.2158,215000,3744,1027,912,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.95,33.92,1590,18,3.6106,153600,2825,660,643,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.94,33.92,1062,28,3.0588,145200,639,179,169,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.95,33.92,1201,32,4,178200,1661,312,302,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.95,33.92,1594,11,4.3426,141300,3127,706,694,<1H OCEAN,94.71,58,20,11.5,few clouds
La Habra,-117.94,33.92,1038,32,4.6696,165500,1053,207,222,<1H OCEAN,94.71,58,20,11.5,few clouds
