City,Longitude,latitude,Population,median_age,median_income,median_house_value,total_rooms,Bedrooms,Households,ocean_proximity,max_temp,Humidity,Cloudiness,wind_speed,Description,County,Employees,Establishments
Napa,-122.35,38.3,1504,18,5.6304,243100,3735,557,521,NEAR BAY,99.55,18,0,5.79,clear sky,Napa,35943,3249
Sonoma,-122.4,38.34,520,33,3.5781,242500,1408,273,212,<1H OCEAN,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Napa,-122.33,38.38,504,28,4.5694,287500,1020,169,164,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Sonoma,-122.4,38.41,1725,20,2.5685,267600,4867,1015,1015,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Napa,-122.32,38.35,1673,20,5.5718,185200,3494,549,541,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.36,38.41,968,18,3.7067,175000,1808,400,370,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.36,38.4,898,16,2.2536,201200,2716,546,500,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.18,38.35,175,24,6.0266,216700,407,68,61,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.21,38.41,1624,12,5.5266,331300,4270,654,598,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.29,38.4,844,28,4.7833,361100,2024,340,309,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.33,38.39,272,36,6.3427,304800,831,122,109,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.28,38.34,416,44,3.6389,304000,1066,190,174,NEAR BAY,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.26,38.36,349,25,6.9931,398800,1821,344,179,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.26,38.33,780,34,5.815,339200,2048,316,267,NEAR BAY,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.23,38.33,1538,31,5.5368,325900,3440,574,537,NEAR BAY,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.24,38.31,823,38,6.1089,280800,1938,301,285,NEAR BAY,99.55,18,0,5.79,clear sky,Napa,35943,3249
Santa Rosa,-122.52,38.53,548,35,4.875,336700,1227,236,207,INLAND,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Sonoma,-122.48,38.48,765,29,4.6379,348200,2278,397,322,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.4,38.46,1099,33,4.635,248500,2542,466,420,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.47,38.51,980,18,3.5506,187500,2487,516,503,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.47,38.51,413,25,3.4904,196900,928,195,184,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.48,38.51,741,49,3.1312,247600,1977,393,339,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.47,38.5,959,23,4.1993,214500,2191,415,361,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.45,38.51,610,18,1.9441,184400,1297,337,312,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.4,38.53,564,24,3.6118,248400,1741,289,231,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.44,38.57,2171,26,3.6429,159700,2101,390,360,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.45,38.58,1324,34,3.0938,189400,2517,483,464,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Santa Rosa,-122.47,38.6,589,20,5.3698,303300,1036,202,194,INLAND,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Sonoma,-122.48,38.54,973,37,4.2096,256600,1898,359,340,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Sonoma,-122.46,38.53,785,32,3.6641,275800,1735,331,309,INLAND,104.9,47,0,9.22,clear sky,Sonoma,130521,11990
Napa,-122.27,38.68,343,18,3.1563,98400,742,142,119,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.26,38.57,139,22,2.1979,152800,509,103,73,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.27,38.53,336,22,4.4,142500,678,137,103,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Napa,-122.18,38.49,655,15,3.3393,146900,1743,366,264,INLAND,99.55,18,0,5.79,clear sky,Napa,35943,3249
Santa Rosa,-122.52,38.67,708,35,3.4539,300000,1705,321,253,INLAND,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Santa Rosa,-122.59,38.56,721,43,4.65,245000,2088,379,293,<1H OCEAN,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Santa Rosa,-122.57,38.58,926,18,1.9925,225000,2083,506,487,INLAND,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Santa Rosa,-122.58,38.59,539,33,3.5208,195800,1239,262,246,INLAND,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Santa Rosa,-122.58,38.58,1549,32,2.3942,183100,2723,637,556,INLAND,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Santa Rosa,-122.59,38.58,1454,18,3.7585,185700,3753,752,668,<1H OCEAN,82.38,85,86,4.36,overcast clouds,Sonoma,130521,11990
Grass Valley,-121.07,39.15,3002,15,2.4726,143400,6828,1319,1318,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.07,39.09,892,17,2.8864,143100,1878,345,299,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.1,39.08,602,13,2.5887,144400,1110,216,209,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.11,39.09,508,16,2.3062,138800,1000,197,190,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.05,39.13,1168,10,4.4375,185100,3063,497,507,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.03,39.14,1275,10,4.0775,164500,3138,524,511,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.07,39.13,1977,8,4.0848,155900,4839,832,762,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.05,39.11,1143,7,3.6333,170200,2767,423,382,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.04,39.08,1307,8,3.463,201700,2870,526,451,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121,39.09,246,7,3.0781,162500,439,84,80,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.22,39.11,660,14,3.0804,156800,1405,269,228,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.14,39.1,629,13,5.0389,171500,1085,227,214,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.12,39.2,681,9,3.045,170400,1431,254,221,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.1,39.15,354,10,4.0333,161500,680,143,140,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.08,39.18,963,19,3.7426,162700,2323,397,379,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.18,39.26,352,14,3.5938,140300,811,161,121,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.18,39.25,1208,9,4.3646,185900,3415,562,479,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.2,39.25,376,5,4.3523,188200,906,144,141,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.18,39.23,782,8,3.7125,175000,2112,360,344,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.21,39.24,1355,7,4.3702,226100,4194,673,566,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.2,39.23,955,9,5.2359,213300,2802,447,418,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.18,39.19,729,16,2.4688,138800,1528,351,319,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.16,39.18,462,14,3.1042,152000,1006,187,185,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.25,39.17,411,9,2.125,151800,999,189,176,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.2,39.2,554,16,2.9688,128300,1039,182,184,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.15,39.23,1816,13,2.8102,144400,3883,763,682,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.24,39.22,399,14,2.2917,145100,983,163,161,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.23,39.27,573,11,3.3603,162500,1265,224,205,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.07,39.23,929,39,1.9886,113800,2099,433,423,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.04,39.24,471,48,2.3125,125700,1188,227,219,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.05,39.23,1053,20,1.5313,154900,1634,374,390,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.06,39.23,982,10,2.186,132700,2229,537,512,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.06,39.22,837,52,2.325,109700,1749,422,391,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.09,39.23,1181,35,2.7813,109200,2637,511,480,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.07,39.22,928,52,2.425,121100,2432,495,435,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.08,39.21,1319,17,2.4811,111800,3033,590,583,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.09,39.22,1045,25,2.6042,116700,2200,439,419,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.07,39.2,133,45,1,90600,204,62,51,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.02,39.23,642,16,1.4241,125000,1427,319,333,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.04,39.22,853,14,2.25,112500,1889,471,399,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.03,39.21,1310,28,3.2337,123100,2843,535,525,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.05,39.2,716,48,2.3125,108300,1759,389,350,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.06,39.21,637,52,2.2083,103900,1452,309,299,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.05,39.21,611,43,2.535,117100,1264,273,260,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.94,39.22,661,12,4.0062,153800,1321,268,232,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.83,39.27,1373,14,3.67,160100,3338,608,562,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121,39.23,1267,15,4.0426,191700,2809,450,408,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.99,39.22,737,16,2.8942,182500,1497,275,243,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.99,39.2,1296,15,3.3009,156800,2993,562,518,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.93,39.17,1110,13,3.6563,164900,2331,464,419,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.99,39.13,285,14,3.6434,155400,770,116,116,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.99,39.18,1016,23,3.6607,153000,2550,457,405,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121,39.16,537,10,3.2813,163200,1170,225,194,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.04,39.19,518,17,3.5859,144300,856,167,170,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.02,39.17,1149,17,3.2303,149500,2277,459,476,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.02,39.27,1424,52,3.2,155000,3720,707,609,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.03,39.26,1422,49,2.4283,143100,3739,759,606,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121,39.26,302,14,3.1094,136100,810,151,138,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.02,39.25,604,52,2.2278,155400,1549,275,249,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.06,39.29,894,14,3.4028,171800,1864,331,332,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.94,39.32,1569,14,3.5385,157400,3120,595,556,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.06,39.25,1390,17,3.9537,172800,3127,539,520,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.89,39.3,974,17,3.5417,155100,2282,431,371,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.99,39.26,1090,16,3.7917,179200,2616,422,425,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.91,39.39,226,16,1.6094,79500,352,105,82,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.03,39.37,1172,15,2.6341,85000,1337,326,306,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-121.13,39.31,1693,17,2.8102,128900,3442,705,619,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
Grass Valley,-120.74,39.39,152,18,1.3523,85700,453,117,77,INLAND,96.51,22,0,4,clear sky,Nevada,18897,2586
La Habra,-117.95,33.94,1287,28,5.0782,264100,2851,496,496,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.94,1159,34,4.8906,228900,2228,399,378,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.93,841,31,3.46,232800,1471,321,330,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.93,1275,29,3.776,192600,2316,522,501,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.94,1407,31,2.6641,185200,2397,518,476,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.93,1346,33,4.0833,162500,1770,370,366,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.93,698,34,3.8194,186000,1475,319,293,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.93,1037,14,2.7125,166100,999,232,244,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.93,2400,25,3.4702,161900,3445,801,750,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.93,1904,37,2.6123,161300,2633,630,630,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.93,839,15,4.7446,175400,2014,419,390,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.92,1654,18,3.2158,215000,3744,1027,912,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.92,1590,18,3.6106,153600,2825,660,643,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.92,1062,28,3.0588,145200,639,179,169,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.92,1201,32,4,178200,1661,312,302,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.92,1594,11,4.3426,141300,3127,706,694,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.92,1038,32,4.6696,165500,1053,207,222,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.92,2038,13,3.1378,137000,2312,592,559,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.94,1452,25,5.1084,303800,3250,546,501,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.94,845,30,4.5096,241100,1596,307,309,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.94,1135,31,4.45,267900,2237,431,434,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.94,1236,26,2.2156,145000,1962,540,520,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.94,1135,30,6.0516,245000,2658,382,392,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.94,1820,28,4.225,224700,3664,719,657,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.93,1702,25,3.7933,184400,2431,534,523,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.92,33.94,2045,27,5.583,267700,4566,620,664,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.92,33.94,1255,30,4.7813,198200,2506,394,421,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.92,1393,34,4.2443,174400,2271,437,433,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.93,931,37,2.8,137500,1128,273,234,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.93,1062,33,2.1944,139600,1626,378,356,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.92,33.93,1532,12,3.75,166300,4415,890,854,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.93,1207,21,6.2452,291700,2578,363,350,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.94,2314,15,6.3433,350500,5799,842,787,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.94,1822,20,4.7216,227000,3349,685,675,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.88,33.93,2771,17,7.6486,306700,6100,861,866,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.93,1897,12,3.3173,247400,4325,1191,1080,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.92,1381,17,5.4617,190300,2936,555,535,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.92,391,27,5.9177,267600,698,116,126,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.92,398,21,4.7222,208300,380,91,70,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.91,1555,27,3.6106,196400,2181,501,488,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.91,894,34,5.0096,221700,1763,303,297,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.91,666,32,4.125,230200,1530,301,276,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.91,1015,24,4.9766,267100,2249,379,385,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.92,1025,34,3.8333,170400,1473,312,315,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.91,527,33,3.7321,216500,1264,224,227,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.91,687,36,3.5403,195400,1376,257,221,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.92,1281,8,3.4954,159500,2120,544,470,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.92,609,14,2.3935,125000,1562,373,328,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.9,652,16,6.5284,288700,1426,216,226,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.89,33.9,693,23,7.898,258200,1533,226,230,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.9,1002,19,4.9743,193500,2176,414,402,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.91,1227,26,4.9524,226600,2885,476,439,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.91,2049,33,4.3103,201600,4181,804,834,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.92,33.92,1272,19,5.1952,302100,2181,400,337,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.92,33.91,1204,33,6.1825,336900,2868,382,412,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.92,33.91,891,27,9.5561,411800,2558,310,316,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.91,33.9,383,27,9.3125,293500,829,114,133,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.92,33.89,1116,18,5.4716,400000,2895,487,429,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.92,33.9,1010,13,6.3489,337900,1814,320,313,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.93,33.91,676,24,5.2017,364600,1698,297,273,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
Brea,-117.9,33.9,1430,18,6.9399,349600,3821,576,568,<1H OCEAN,95.83,56,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.9,33.88,947,28,9.0055,375400,2696,346,356,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Placentia,-117.89,33.89,678,17,13.1107,467600,1671,192,206,<1H OCEAN,89.26,47,9,1.1,clear sky,Orange,1191075,71255
Fullerton,-117.92,33.89,622,12,5.0258,161800,1859,393,316,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.9,1070,9,7.2532,381500,1899,284,293,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.95,33.9,1679,15,6.8429,372600,3057,479,498,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.96,33.9,1213,10,6.5635,346900,2423,356,347,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.88,1588,25,6.2556,341300,3578,461,466,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.95,33.89,755,17,6.5764,349000,1665,247,254,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.89,625,24,4.4375,334100,1332,252,230,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.91,3946,18,5.6441,313000,8836,1527,1451,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.93,33.9,956,30,9.9071,500001,2629,331,319,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.94,33.89,1076,30,6.7528,459600,2577,404,374,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.94,33.88,833,35,5.3738,365100,2159,343,335,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
La Habra,-117.94,33.9,711,27,9.7956,500001,2029,242,254,<1H OCEAN,94.71,58,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.98,33.87,1435,25,3.3199,188800,2037,515,496,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.98,33.87,937,29,3.8068,158700,1310,332,294,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.98,33.86,726,25,3.875,137500,1025,266,183,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.98,33.86,781,26,4.1287,205800,1240,285,315,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.97,33.87,1255,28,3.7054,169200,1784,440,433,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.97,33.86,1682,34,3.6006,161700,2138,490,463,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.97,33.86,1265,35,3.5855,174300,1691,367,378,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Buena Park,-117.97,33.86,1022,12,3.6471,141700,1370,367,296,<1H OCEAN,96.4,63,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.86,1230,35,3.7813,184900,2146,430,429,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.86,1249,35,4.2937,183200,2181,371,358,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.87,1152,35,3.7222,187500,1972,367,356,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.95,33.86,1343,35,4.53,193500,2375,439,424,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.95,33.86,1333,35,5.2099,191400,2478,431,427,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.86,1283,32,3.3516,190000,2366,505,477,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.94,33.88,770,46,5.4217,256000,1747,312,296,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.95,33.87,938,34,4.285,184900,1599,296,307,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.95,33.87,1115,35,4.4784,185200,1854,383,381,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.95,33.87,746,22,2.0227,55000,1432,335,296,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.87,416,27,3.141,167500,890,289,200,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
Fullerton,-117.96,33.87,1155,37,4.7984,175800,1785,360,403,<1H OCEAN,95.68,59,20,11.5,few clouds,Orange,1191075,71255
